# This file contains information about the (sequence of) observations in the directory with the same name. 
# Its format is: 
# [Observation_id] [sensor_label] [sensor_pose_x] [sensor_pose_y] [sensor_pose_z] [sensor_pose_yaw] [sensor_pose_pitch] [sensor_pose_roll] [time-stamp] 
# Units for the sensor pose are meters and radians. The tiem-stamp holds the the number of 100-nanosecond intervals since January 1, 1601 (UTC). 
1 HOKUYO1 0.205 0 0.31 0 -0 0 130984517873699805
2 HOKUYO1 0.205 0 0.31 0 -0 0 130984517874635807
3 HOKUYO1 0.205 0 0.31 0 -0 0 130984517875727809
4 HOKUYO1 0.205 0 0.31 0 -0 0 130984517876663810
5 HOKUYO1 0.205 0 0.31 0 -0 0 130984517877599812
6 HOKUYO1 0.205 0 0.31 0 -0 0 130984517878691814
7 HOKUYO1 0.205 0 0.31 0 -0 0 130984517879627815
8 HOKUYO1 0.205 0 0.31 0 -0 0 130984517880719817
9 HOKUYO1 0.205 0 0.31 0 -0 0 130984517881655819
10 HOKUYO1 0.205 0 0.31 0 -0 0 130984517882747821
11 HOKUYO1 0.205 0 0.31 0 -0 0 130984517883683822
12 HOKUYO1 0.205 0 0.31 0 -0 0 130984517884693822
13 HOKUYO1 0.205 0 0.31 0 -0 0 130984517885693822
14 HOKUYO1 0.205 0 0.31 0 -0 0 130984517886693822
15 HOKUYO1 0.205 0 0.31 0 -0 0 130984517887703822
16 HOKUYO1 0.205 0 0.31 0 -0 0 130984517888703822
17 HOKUYO1 0.205 0 0.31 0 -0 0 130984517889703822
18 HOKUYO1 0.205 0 0.31 0 -0 0 130984517890703822
19 HOKUYO1 0.205 0 0.31 0 -0 0 130984517891713822
20 HOKUYO1 0.205 0 0.31 0 -0 0 130984517892713822
21 HOKUYO1 0.205 0 0.31 0 -0 0 130984517893723822
22 HOKUYO1 0.205 0 0.31 0 -0 0 130984517894723822
23 HOKUYO1 0.205 0 0.31 0 -0 0 130984517895723822
24 HOKUYO1 0.205 0 0.31 0 -0 0 130984517896733822
25 HOKUYO1 0.205 0 0.31 0 -0 0 130984517897733822
26 HOKUYO1 0.205 0 0.31 0 -0 0 130984517898743822
27 HOKUYO1 0.205 0 0.31 0 -0 0 130984517899743822
28 HOKUYO1 0.205 0 0.31 0 -0 0 130984517900743822
29 HOKUYO1 0.205 0 0.31 0 -0 0 130984517901753822
30 HOKUYO1 0.205 0 0.31 0 -0 0 130984517902753822
31 HOKUYO1 0.205 0 0.31 0 -0 0 130984517903753822
32 HOKUYO1 0.205 0 0.31 0 -0 0 130984517904763822
33 HOKUYO1 0.205 0 0.31 0 -0 0 130984517905763822
34 HOKUYO1 0.205 0 0.31 0 -0 0 130984517906763822
35 HOKUYO1 0.205 0 0.31 0 -0 0 130984517907773822
36 HOKUYO1 0.205 0 0.31 0 -0 0 130984517908773822
37 HOKUYO1 0.205 0 0.31 0 -0 0 130984517909773822
38 HOKUYO1 0.205 0 0.31 0 -0 0 130984517910783822
39 HOKUYO1 0.205 0 0.31 0 -0 0 130984517911783822
40 HOKUYO1 0.205 0 0.31 0 -0 0 130984517912793822
41 HOKUYO1 0.205 0 0.31 0 -0 0 130984517913793822
42 HOKUYO1 0.205 0 0.31 0 -0 0 130984517914803822
43 HOKUYO1 0.205 0 0.31 0 -0 0 130984517915803822
44 HOKUYO1 0.205 0 0.31 0 -0 0 130984517916803822
45 HOKUYO1 0.205 0 0.31 0 -0 0 130984517917813822
46 HOKUYO1 0.205 0 0.31 0 -0 0 130984517918813822
47 HOKUYO1 0.205 0 0.31 0 -0 0 130984517919813822
48 HOKUYO1 0.205 0 0.31 0 -0 0 130984517920823822
49 HOKUYO1 0.205 0 0.31 0 -0 0 130984517921823822
50 HOKUYO1 0.205 0 0.31 0 -0 0 130984517922833822
51 HOKUYO1 0.205 0 0.31 0 -0 0 130984517923833822
52 HOKUYO1 0.205 0 0.31 0 -0 0 130984517924833822
53 HOKUYO1 0.205 0 0.31 0 -0 0 130984517925843822
54 HOKUYO1 0.205 0 0.31 0 -0 0 130984517926843822
55 HOKUYO1 0.205 0 0.31 0 -0 0 130984517927853822
56 HOKUYO1 0.205 0 0.31 0 -0 0 130984517928853822
57 HOKUYO1 0.205 0 0.31 0 -0 0 130984517929853822
58 HOKUYO1 0.205 0 0.31 0 -0 0 130984517930863822
59 HOKUYO1 0.205 0 0.31 0 -0 0 130984517931863822
60 HOKUYO1 0.205 0 0.31 0 -0 0 130984517932873822
61 HOKUYO1 0.205 0 0.31 0 -0 0 130984517933873822
62 HOKUYO1 0.205 0 0.31 0 -0 0 130984517934873822
63 HOKUYO1 0.205 0 0.31 0 -0 0 130984517935883822
64 HOKUYO1 0.205 0 0.31 0 -0 0 130984517936883822
65 HOKUYO1 0.205 0 0.31 0 -0 0 130984517937883822
66 HOKUYO1 0.205 0 0.31 0 -0 0 130984517938893822
67 HOKUYO1 0.205 0 0.31 0 -0 0 130984517939893822
68 HOKUYO1 0.205 0 0.31 0 -0 0 130984517940903822
69 HOKUYO1 0.205 0 0.31 0 -0 0 130984517941903822
70 HOKUYO1 0.205 0 0.31 0 -0 0 130984517942913822
71 HOKUYO1 0.205 0 0.31 0 -0 0 130984517943913822
72 HOKUYO1 0.205 0 0.31 0 -0 0 130984517944913822
73 HOKUYO1 0.205 0 0.31 0 -0 0 130984517945923822
74 HOKUYO1 0.205 0 0.31 0 -0 0 130984517946923822
75 HOKUYO1 0.205 0 0.31 0 -0 0 130984517947923822
76 HOKUYO1 0.205 0 0.31 0 -0 0 130984517948933822
77 HOKUYO1 0.205 0 0.31 0 -0 0 130984517949933822
78 HOKUYO1 0.205 0 0.31 0 -0 0 130984517950943822
79 HOKUYO1 0.205 0 0.31 0 -0 0 130984517951943822
80 HOKUYO1 0.205 0 0.31 0 -0 0 130984517952943822
81 HOKUYO1 0.205 0 0.31 0 -0 0 130984517953943822
82 HOKUYO1 0.205 0 0.31 0 -0 0 130984517954953822
83 HOKUYO1 0.205 0 0.31 0 -0 0 130984517955953822
84 HOKUYO1 0.205 0 0.31 0 -0 0 130984517956953822
85 HOKUYO1 0.205 0 0.31 0 -0 0 130984517957963822
86 HOKUYO1 0.205 0 0.31 0 -0 0 130984517958963822
87 HOKUYO1 0.205 0 0.31 0 -0 0 130984517959963822
88 HOKUYO1 0.205 0 0.31 0 -0 0 130984517960963822
89 HOKUYO1 0.205 0 0.31 0 -0 0 130984517961973822
90 HOKUYO1 0.205 0 0.31 0 -0 0 130984517962973822
91 HOKUYO1 0.205 0 0.31 0 -0 0 130984517963973822
92 HOKUYO1 0.205 0 0.31 0 -0 0 130984517964983822
93 HOKUYO1 0.205 0 0.31 0 -0 0 130984517965983822
94 HOKUYO1 0.205 0 0.31 0 -0 0 130984517966993822
95 HOKUYO1 0.205 0 0.31 0 -0 0 130984517967993822
96 HOKUYO1 0.205 0 0.31 0 -0 0 130984517968993822
97 HOKUYO1 0.205 0 0.31 0 -0 0 130984517970003822
98 HOKUYO1 0.205 0 0.31 0 -0 0 130984517971003822
99 HOKUYO1 0.205 0 0.31 0 -0 0 130984517972013822
100 HOKUYO1 0.205 0 0.31 0 -0 0 130984517973013822
101 HOKUYO1 0.205 0 0.31 0 -0 0 130984517974013822
102 HOKUYO1 0.205 0 0.31 0 -0 0 130984517975023822
103 HOKUYO1 0.205 0 0.31 0 -0 0 130984517976023822
104 HOKUYO1 0.205 0 0.31 0 -0 0 130984517977023822
105 HOKUYO1 0.205 0 0.31 0 -0 0 130984517978033822
106 HOKUYO1 0.205 0 0.31 0 -0 0 130984517979033822
107 HOKUYO1 0.205 0 0.31 0 -0 0 130984517980033822
108 HOKUYO1 0.205 0 0.31 0 -0 0 130984517981043822
109 HOKUYO1 0.205 0 0.31 0 -0 0 130984517982043822
110 HOKUYO1 0.205 0 0.31 0 -0 0 130984517983043822
111 HOKUYO1 0.205 0 0.31 0 -0 0 130984517984053822
112 HOKUYO1 0.205 0 0.31 0 -0 0 130984517985053822
113 HOKUYO1 0.205 0 0.31 0 -0 0 130984517986063822
114 HOKUYO1 0.205 0 0.31 0 -0 0 130984517987063822
115 HOKUYO1 0.205 0 0.31 0 -0 0 130984517988063822
116 HOKUYO1 0.205 0 0.31 0 -0 0 130984517989073822
117 HOKUYO1 0.205 0 0.31 0 -0 0 130984517990073822
118 HOKUYO1 0.205 0 0.31 0 -0 0 130984517991073822
119 HOKUYO1 0.205 0 0.31 0 -0 0 130984517992083822
120 HOKUYO1 0.205 0 0.31 0 -0 0 130984517993083822
121 HOKUYO1 0.205 0 0.31 0 -0 0 130984517994093822
122 HOKUYO1 0.205 0 0.31 0 -0 0 130984517995093822
123 HOKUYO1 0.205 0 0.31 0 -0 0 130984517996093822
124 HOKUYO1 0.205 0 0.31 0 -0 0 130984517997093822
125 HOKUYO1 0.205 0 0.31 0 -0 0 130984517998103822
126 HOKUYO1 0.205 0 0.31 0 -0 0 130984517999103822
127 HOKUYO1 0.205 0 0.31 0 -0 0 130984518000113822
128 HOKUYO1 0.205 0 0.31 0 -0 0 130984518001113822
129 HOKUYO1 0.205 0 0.31 0 -0 0 130984518002113822
