# This file contains information about the (sequence of) observations in the directory with the same name. 
# Its format is: 
# [Observation_id] [sensor_label] [sensor_pose_x] [sensor_pose_y] [sensor_pose_z] [sensor_pose_yaw] [sensor_pose_pitch] [sensor_pose_roll] [time-stamp] 
# Units for the sensor pose are meters and radians. The tiem-stamp holds the the number of 100-nanosecond intervals since January 1, 1601 (UTC). 
1 HOKUYO1 0.205 0 0.31 0 -0 0 130986265099566146
2 HOKUYO1 0.205 0 0.31 0 -0 0 130986265100502147
3 HOKUYO1 0.205 0 0.31 0 -0 0 130986265101594149
4 HOKUYO1 0.205 0 0.31 0 -0 0 130986265102530151
5 HOKUYO1 0.205 0 0.31 0 -0 0 130986265103466152
6 HOKUYO1 0.205 0 0.31 0 -0 0 130986265104558154
7 HOKUYO1 0.205 0 0.31 0 -0 0 130986265105494156
8 HOKUYO1 0.205 0 0.31 0 -0 0 130986265106586158
9 HOKUYO1 0.205 0 0.31 0 -0 0 130986265107522160
10 HOKUYO1 0.205 0 0.31 0 -0 0 130986265108614161
11 HOKUYO1 0.205 0 0.31 0 -0 0 130986265109550163
12 HOKUYO1 0.205 0 0.31 0 -0 0 130986265110550163
13 HOKUYO1 0.205 0 0.31 0 -0 0 130986265111560163
14 HOKUYO1 0.205 0 0.31 0 -0 0 130986265112560163
15 HOKUYO1 0.205 0 0.31 0 -0 0 130986265113560163
16 HOKUYO1 0.205 0 0.31 0 -0 0 130986265114570163
17 HOKUYO1 0.205 0 0.31 0 -0 0 130986265115570163
18 HOKUYO1 0.205 0 0.31 0 -0 0 130986265116570163
19 HOKUYO1 0.205 0 0.31 0 -0 0 130986265117570163
20 HOKUYO1 0.205 0 0.31 0 -0 0 130986265118570163
21 HOKUYO1 0.205 0 0.31 0 -0 0 130986265119580163
22 HOKUYO1 0.205 0 0.31 0 -0 0 130986265120580163
23 HOKUYO1 0.205 0 0.31 0 -0 0 130986265121580163
24 HOKUYO1 0.205 0 0.31 0 -0 0 130986265122580163
25 HOKUYO1 0.205 0 0.31 0 -0 0 130986265123580163
26 HOKUYO1 0.205 0 0.31 0 -0 0 130986265124590163
27 HOKUYO1 0.205 0 0.31 0 -0 0 130986265125590163
28 HOKUYO1 0.205 0 0.31 0 -0 0 130986265126590163
29 HOKUYO1 0.205 0 0.31 0 -0 0 130986265127600163
30 HOKUYO1 0.205 0 0.31 0 -0 0 130986265128600163
31 HOKUYO1 0.205 0 0.31 0 -0 0 130986265129600163
32 HOKUYO1 0.205 0 0.31 0 -0 0 130986265130600163
33 HOKUYO1 0.205 0 0.31 0 -0 0 130986265131610163
34 HOKUYO1 0.205 0 0.31 0 -0 0 130986265132610163
35 HOKUYO1 0.205 0 0.31 0 -0 0 130986265133610163
36 HOKUYO1 0.205 0 0.31 0 -0 0 130986265134610163
37 HOKUYO1 0.205 0 0.31 0 -0 0 130986265135610163
38 HOKUYO1 0.205 0 0.31 0 -0 0 130986265136620163
39 HOKUYO1 0.205 0 0.31 0 -0 0 130986265137620163
40 HOKUYO1 0.205 0 0.31 0 -0 0 130986265138620163
41 HOKUYO1 0.205 0 0.31 0 -0 0 130986265139620163
42 HOKUYO1 0.205 0 0.31 0 -0 0 130986265140620163
43 HOKUYO1 0.205 0 0.31 0 -0 0 130986265141630163
44 HOKUYO1 0.205 0 0.31 0 -0 0 130986265142630163
45 HOKUYO1 0.205 0 0.31 0 -0 0 130986265143630163
46 HOKUYO1 0.205 0 0.31 0 -0 0 130986265144630163
47 HOKUYO1 0.205 0 0.31 0 -0 0 130986265145630163
48 HOKUYO1 0.205 0 0.31 0 -0 0 130986265146640163
49 HOKUYO1 0.205 0 0.31 0 -0 0 130986265147640163
50 HOKUYO1 0.205 0 0.31 0 -0 0 130986265148640163
51 HOKUYO1 0.205 0 0.31 0 -0 0 130986265149640163
52 HOKUYO1 0.205 0 0.31 0 -0 0 130986265150650163
53 HOKUYO1 0.205 0 0.31 0 -0 0 130986265151650163
54 HOKUYO1 0.205 0 0.31 0 -0 0 130986265152650163
55 HOKUYO1 0.205 0 0.31 0 -0 0 130986265153650163
56 HOKUYO1 0.205 0 0.31 0 -0 0 130986265154660163
57 HOKUYO1 0.205 0 0.31 0 -0 0 130986265155660163
58 HOKUYO1 0.205 0 0.31 0 -0 0 130986265156660163
59 HOKUYO1 0.205 0 0.31 0 -0 0 130986265157660163
60 HOKUYO1 0.205 0 0.31 0 -0 0 130986265158670163
61 HOKUYO1 0.205 0 0.31 0 -0 0 130986265159670163
62 HOKUYO1 0.205 0 0.31 0 -0 0 130986265160670163
63 HOKUYO1 0.205 0 0.31 0 -0 0 130986265161680163
64 HOKUYO1 0.205 0 0.31 0 -0 0 130986265162680163
65 HOKUYO1 0.205 0 0.31 0 -0 0 130986265163680163
66 HOKUYO1 0.205 0 0.31 0 -0 0 130986265164680163
67 HOKUYO1 0.205 0 0.31 0 -0 0 130986265165680163
68 HOKUYO1 0.205 0 0.31 0 -0 0 130986265166690163
69 HOKUYO1 0.205 0 0.31 0 -0 0 130986265167690163
70 HOKUYO1 0.205 0 0.31 0 -0 0 130986265168690163
71 HOKUYO1 0.205 0 0.31 0 -0 0 130986265169700163
72 HOKUYO1 0.205 0 0.31 0 -0 0 130986265170700163
73 HOKUYO1 0.205 0 0.31 0 -0 0 130986265171700163
74 HOKUYO1 0.205 0 0.31 0 -0 0 130986265172700163
75 HOKUYO1 0.205 0 0.31 0 -0 0 130986265173710163
76 HOKUYO1 0.205 0 0.31 0 -0 0 130986265174710163
77 HOKUYO1 0.205 0 0.31 0 -0 0 130986265175710163
78 HOKUYO1 0.205 0 0.31 0 -0 0 130986265176710163
79 HOKUYO1 0.205 0 0.31 0 -0 0 130986265177710163
80 HOKUYO1 0.205 0 0.31 0 -0 0 130986265178720163
81 HOKUYO1 0.205 0 0.31 0 -0 0 130986265179720163
82 HOKUYO1 0.205 0 0.31 0 -0 0 130986265180720163
83 HOKUYO1 0.205 0 0.31 0 -0 0 130986265181720163
84 HOKUYO1 0.205 0 0.31 0 -0 0 130986265182720163
85 HOKUYO1 0.205 0 0.31 0 -0 0 130986265183730163
86 HOKUYO1 0.205 0 0.31 0 -0 0 130986265184730163
87 HOKUYO1 0.205 0 0.31 0 -0 0 130986265185730163
88 HOKUYO1 0.205 0 0.31 0 -0 0 130986265186730163
89 HOKUYO1 0.205 0 0.31 0 -0 0 130986265187740163
90 HOKUYO1 0.205 0 0.31 0 -0 0 130986265188740163
91 HOKUYO1 0.205 0 0.31 0 -0 0 130986265189740163
92 HOKUYO1 0.205 0 0.31 0 -0 0 130986265190740163
93 HOKUYO1 0.205 0 0.31 0 -0 0 130986265191740163
94 HOKUYO1 0.205 0 0.31 0 -0 0 130986265192750163
95 HOKUYO1 0.205 0 0.31 0 -0 0 130986265193750163
96 HOKUYO1 0.205 0 0.31 0 -0 0 130986265194750163
97 HOKUYO1 0.205 0 0.31 0 -0 0 130986265195760163
98 HOKUYO1 0.205 0 0.31 0 -0 0 130986265196760163
99 HOKUYO1 0.205 0 0.31 0 -0 0 130986265197760163
100 HOKUYO1 0.205 0 0.31 0 -0 0 130986265198760163
101 HOKUYO1 0.205 0 0.31 0 -0 0 130986265199760163
102 HOKUYO1 0.205 0 0.31 0 -0 0 130986265200770163
103 HOKUYO1 0.205 0 0.31 0 -0 0 130986265201770163
104 HOKUYO1 0.205 0 0.31 0 -0 0 130986265202770163
105 HOKUYO1 0.205 0 0.31 0 -0 0 130986265203770163
106 HOKUYO1 0.205 0 0.31 0 -0 0 130986265204770163
107 HOKUYO1 0.205 0 0.31 0 -0 0 130986265205770163
108 HOKUYO1 0.205 0 0.31 0 -0 0 130986265206780163
109 HOKUYO1 0.205 0 0.31 0 -0 0 130986265207780163
110 HOKUYO1 0.205 0 0.31 0 -0 0 130986265208780163
111 HOKUYO1 0.205 0 0.31 0 -0 0 130986265209780163
112 HOKUYO1 0.205 0 0.31 0 -0 0 130986265210780163
113 HOKUYO1 0.205 0 0.31 0 -0 0 130986265211790163
114 HOKUYO1 0.205 0 0.31 0 -0 0 130986265212790163
115 HOKUYO1 0.205 0 0.31 0 -0 0 130986265213790163
116 HOKUYO1 0.205 0 0.31 0 -0 0 130986265214790163
117 HOKUYO1 0.205 0 0.31 0 -0 0 130986265215790163
118 HOKUYO1 0.205 0 0.31 0 -0 0 130986265216800163
119 HOKUYO1 0.205 0 0.31 0 -0 0 130986265217800163
120 HOKUYO1 0.205 0 0.31 0 -0 0 130986265218800163
121 HOKUYO1 0.205 0 0.31 0 -0 0 130986265219810163
122 HOKUYO1 0.205 0 0.31 0 -0 0 130986265220810163
123 HOKUYO1 0.205 0 0.31 0 -0 0 130986265221810163
